"filename","dynamics_rms_Mean","dynamics_rms_Std","dynamics_rms_Slope","dynamics_lowenergy_Mean","rhythm_attack_time_Mean","rhythm_attack_time_Std","rhythm_attack_time_Slope","articulation_eventdensity_Mean","rhythm_fluctuation_peak_PeakMagMean","rhythm_tempo_Mean","rhythm_tempo_Std","rhythm_pulseclarity_Mean","rhythm_pulseclarity_Std","timbre_centroid_Mean","timbre_centroid_Std","timbre_roughness_Mean","timbre_irregularity_Mean","timbre_irregularity_Std","timbre_spectralflux_Std","pitch_salient_Mean","pitch_salient_Std","pitch_chromagram_centroid_Mean","pitch_chromagram_centroid_Std","tonal_keyclarity_Mean","tonal_keyclarity_Std","tonal_mode_Mean","tonal_mode_Std","tonal_hcdf_Mean","tonal_spectentr_Mean","structure_novelty_SPE_Mean","structure_novelty_RHY_Mean","structure_novelty_TON_Mean","structure_novelty_REG_Mean"
"60s_HIGH_06.mp3",0.076265,0.048923,2.041114,0.527242,0.048641,0.132975,-0.214981,4.183737,819.054067,120.490563,26.940651,0.316587,0.132644,2244.177514,643.004724,11.744342,0.506685,0.262349,14.034085,527.506683,355.587012,65.41471,3.334687,0.633099,0.136485,-0.05127,0.138142,1.15804,0.995245,1.111749,1.538701,1.152659,1.227397
"60s_HIGH_07.mp3",0.099803,0.037362,0.77759,0.230898,0.040785,0.03754,-0.005949,3.454352,1383.926663,143.59846,25.293449,0.290355,0.091858,2784.334409,469.516332,8.777926,0.557726,0.392021,14.079434,723.109181,548.934143,64.158199,3.028289,0.734091,0.096525,-0.037764,0.201674,0.9786,0.990835,1.18912,1.062328,1.042643,1.259115
"60s_LOW_09.mp3",0.047181,0.035628,1.37794,0.539815,0.026644,0.033319,0.120443,4.326734,408.978108,119.973386,28.603275,0.269492,0.167793,957.820284,519.689746,2.172106,0.298024,0.18513,7.092273,329.58848,171.132013,63.50481,3.806734,0.770217,0.095522,0.054249,0.128375,0.673453,0.970636,0.784254,1.000653,0.424685,0.685527
"60s_LOW_10.mp3",0.077594,0.028246,0.073061,0.237893,0.036572,0.037779,-0.140008,4.64774,1489.498898,133.601024,28.47208,0.385166,0.100931,1938.250901,587.090997,3.705424,0.656174,0.355232,10.012958,627.385879,451.614906,63.60741,4.152974,0.552268,0.149163,0.047963,0.090402,1.192583,0.990568,1.053934,0.746611,1.304653,1.354152
"60s_LOW_11.mp3",0.083467,0.021835,0.172881,0.165541,0.030593,0.029965,0.462402,3.845236,818.427877,138.199122,23.158489,0.323783,0.108939,2007.018803,460.07213,5.328536,0.726103,0.260596,9.474897,506.177753,323.231277,65.696977,4.74692,0.730482,0.110668,-0.02986,0.136023,1.259333,0.991188,1.116902,0.872896,1.060634,1.174433
"60s_LOW_12.mp3",0.116833,0.033101,0.247844,0.180369,0.025598,0.026111,0.376473,2.814303,343.241837,115.737988,38.517187,0.187641,0.050681,1646.120173,712.684902,7.415253,0.678521,0.294699,8.725218,365.682923,189.700833,67.549619,2.77394,0.714099,0.130352,-0.010379,0.114204,1.34178,0.985187,0.863126,1.033511,0.860129,0.969092
"60s_LOW_13.mp3",0.096663,0.038666,2.044165,0.262226,0.039111,0.041429,0.267031,4.512212,1348.502169,150.050967,18.744472,0.421447,0.079274,1892.374615,484.430854,5.659148,0.497744,0.264477,10.587414,254.854164,213.995245,63.5184,2.243776,0.655793,0.129474,-0.060883,0.158853,1.030037,0.988813,1.020599,1.10024,1.031941,1.126874
"60s_LOW_14.mp3",0.081777,0.0276,0.163766,0.227036,0.034384,0.036454,-0.370787,4.050496,3495.977792,122.849682,19.989349,0.431047,0.090194,2772.604929,637.627075,11.219797,0.586997,0.289348,9.704287,324.624526,348.255624,63.483904,3.038465,0.562975,0.108004,0.051471,0.103275,0.722778,0.990218,1.047382,1.000079,1.065784,1.040786
"60s_MED_15.mp3",0.134968,0.052947,1.331507,0.312919,0.033487,0.034005,-0.288912,3.450872,813.486805,111.686067,23.552763,0.352362,0.095815,3766.166546,682.143592,52.031872,0.65419,0.336224,16.910908,485.681306,306.304559,68.004558,2.403186,0.765881,0.053776,0.082486,0.085263,0.454094,0.990764,0.85553,1.057019,0.627353,0.832974
"60s_MED_16.mp3",0.126355,0.03464,-0.063168,0.164568,0.025013,0.0234,-0.065593,4.460474,421.072145,123.198686,27.24001,0.166773,0.087817,1173.635424,239.427643,6.45835,0.438774,0.207271,8.488028,260.956858,258.198084,61.962743,2.534706,0.811522,0.050796,0.124494,0.078659,0.860147,0.966489,0.793532,1.104061,0.719676,0.970792
"60s_MED_17.mp3",0.102433,0.027304,0.343363,0.164154,0.041932,0.044864,-0.052155,3.380459,1567.329102,129.967808,24.789247,0.356138,0.09273,1631.345522,357.986546,7.17628,0.472992,0.256693,9.538996,450.941205,341.090744,62.924949,2.715431,0.647613,0.076184,-0.032104,0.109219,0.922839,0.987292,1.253038,1.119502,1.596733,1.551034
"60s_MED_18.mp3",0.050831,0.028127,-0.221559,0.422689,0.049399,0.054626,0.449317,2.652129,1741.944644,124.655275,16.551125,0.323967,0.138826,1826.746338,595.213751,0.667448,0.831388,0.544755,7.885029,688.56414,414.583938,61.976159,6.022839,0.48524,0.154154,-0.04709,0.115688,1.187227,0.994262,1.233048,0.944269,1.115883,1.187985
"60s_MED_19.mp3",0.15174,0.027626,0.644614,0.047739,0.038513,0.034166,0.047939,3.915978,2592.979033,125.850783,34.079086,0.253118,0.077141,1911.935343,428.637039,15.979528,0.410843,0.212004,11.180388,533.68925,408.558499,65.338415,1.889117,0.661485,0.119554,0.037488,0.058627,0.921508,0.979642,0.922414,1.100082,0.726078,1.114101
"60s_MED_20.mp3",0.041254,0.024247,0.08295,0.462447,0.036678,0.074105,-0.218813,4.046249,721.67382,133.720389,19.216367,0.180497,0.096235,1718.655884,562.368796,0.73125,0.642009,0.358968,5.590802,480.8387,224.100543,66.298912,4.120696,0.656138,0.129732,-0.056364,0.12271,0.964594,0.981077,1.008678,0.912946,1.145654,1.234481
"60s_MED_21.mp3",0.092621,0.02993,1.520561,0.216783,0.034677,0.036008,0.185306,2.338993,1014.947391,141.827987,29.92568,0.315159,0.260686,2042.328342,560.814815,8.519716,0.428461,0.197799,11.780102,241.216732,239.174855,62.582494,2.89366,0.681592,0.138863,-0.016727,0.132976,1.186329,0.99024,1.292345,1.257443,1.570498,1.494457
"80s_HIGH_15.mp3",0.06795,0.038944,0.503051,0.385362,0.040687,0.048787,0.341466,3.275312,3182.921017,151.770873,29.073274,0.433728,0.071065,1211.998356,897.232412,1.874476,0.411949,0.265874,15.151812,190.050397,119.303394,54.923908,2.053673,0.662307,0.095594,-0.047207,0.125027,0.957832,0.991884,1.396123,1.230554,1.744228,1.952411
"80s_HIGH_16.mp3",0.131672,0.061727,-0.318578,0.295512,0.037129,0.040719,-0.18255,5.277961,1445.33774,113.985313,11.963928,0.644882,0.118444,2779.828386,577.694247,9.033098,0.552268,0.242751,27.071025,485.157787,358.659002,66.020452,3.523441,0.541277,0.137187,-0.061058,0.125172,0.744642,0.992794,0.82046,0.797782,1.078989,1.108898
"80s_HIGH_17.mp3",0.113304,0.06253,-1.090234,0.380992,0.054617,0.060582,-0.478307,3.023447,3022.959947,125.330978,6.221139,0.613669,0.087474,2361.638032,663.262521,2.524599,0.577066,0.333153,24.265119,239.733263,179.244483,62.639637,3.913783,0.689486,0.098825,-0.079313,0.143172,0.870352,0.991873,0.986991,1.108199,1.284687,1.255579
"80s_HIGH_18.mp3",0.093937,0.059761,1.227698,0.485618,0.038231,0.038925,0.499198,4.831577,3173.850385,156.418316,20.409994,0.490366,0.076527,2822.448952,839.417763,8.329991,0.462256,0.26836,25.251452,396.186365,325.137064,62.906606,2.908055,0.47966,0.187222,-0.041707,0.113052,0.611876,0.993517,0.851733,0.823088,1.727803,1.315919
"80s_HIGH_19.mp3",0.163955,0.072916,2.448277,0.264358,0.03969,0.052477,-0.880663,2.124999,461.349069,135.180755,24.294836,0.234557,0.098587,2802.44067,813.024156,24.991948,0.514447,0.251454,22.395174,446.021636,449.637776,64.602196,4.388393,0.633639,0.120409,-0.009932,0.116648,0.868271,0.993068,0.839035,1.17499,0.971668,1.233088
"80s_HIGH_20.mp3",0.065572,0.04445,-0.400681,0.51936,0.044624,0.062156,-0.45289,3.966746,4453.291474,138.662173,20.63503,0.605287,0.093968,2570.82674,824.708876,2.365052,0.69861,0.393893,15.671894,259.484129,253.243992,61.620153,4.130822,0.387059,0.113149,0.024055,0.072881,0.639645,0.992517,1.399697,1.779597,1.180404,1.477107
"80s_HIGH_21.mp3",0.100453,0.105274,0.352518,0.716543,0.032514,0.027233,-0.281984,3.566002,4669.250421,121.679322,15.410649,0.681436,0.174633,2237.196388,944.924043,2.298191,0.270582,0.263494,33.9149,280.951639,189.07615,64.817472,4.998562,0.504649,0.185944,-0.070089,0.117904,0.684484,0.989956,0.934767,0.815851,1.869463,1.149058
"80s_LOW_01.mp3",0.170473,0.07512,0.608417,0.271201,0.047374,0.064981,-0.18428,3.791,2015.989891,153.006834,17.779816,0.51645,0.100708,2806.382087,812.965087,18.872621,0.447647,0.261582,33.111846,463.373826,407.573931,63.878757,4.791963,0.619491,0.136324,0.026638,0.094839,0.940081,0.997606,1.221716,1.489719,1.047516,1.264521
"80s_LOW_02.mp3",0.02839,0.012514,0.416157,0.335329,0.057933,0.080592,-0.270351,2.904373,508.774834,118.118447,32.201776,0.239045,0.079502,1818.867152,603.573213,1.982005,0.682622,0.285773,2.727031,256.488878,164.74402,64.215498,3.286501,0.747735,0.128012,-0.059181,0.151527,1.040699,0.975712,0.952682,1.236498,0.911578,1.185381
"80s_LOW_03.mp3",0.086993,0.03323,0.032936,0.283431,0.054524,0.050253,-0.213017,3.696569,2278.446035,117.39661,19.919851,0.338401,0.081375,2496.970939,543.99315,9.353458,0.565471,0.296775,12.556468,435.066274,295.683258,66.167211,2.853816,0.772339,0.070204,0.033732,0.145816,0.796158,0.995094,0.969419,0.862704,1.167793,1.091251
"80s_LOW_04.mp3",0.180791,0.061341,0.935357,0.237416,0.031293,0.021963,-0.37943,5.362379,2152.934296,114.178707,25.07261,0.55713,0.065971,2520.403979,654.051587,17.760529,0.575383,0.28997,25.396262,537.565446,373.882809,63.367342,2.782451,0.759415,0.077881,-0.103345,0.158961,1.011598,0.993528,1.065444,1.134147,1.37588,1.49354
"80s_LOW_05.mp3",0.093121,0.047537,-0.217092,0.442177,0.03675,0.032469,0.283717,4.652486,1426.771226,151.697635,28.770759,0.437638,0.09618,2372.064021,881.348231,7.138983,0.382143,0.246109,22.307493,219.392993,135.628613,59.395313,2.088854,0.659771,0.067341,0.008923,0.114118,0.484466,0.993541,1.551473,1.987357,1.360643,2.127496
"80s_LOW_06.mp3",0.118097,0.051367,0.59194,0.335013,0.038405,0.042586,0.206895,3.354867,1620.314419,130.029403,14.690024,0.602459,0.063786,2561.826471,500.625408,8.190157,0.626214,0.310146,22.46605,481.289007,334.025249,64.082566,4.249096,0.602762,0.143632,-0.021506,0.122051,0.877197,0.996939,1.1214,0.927952,1.284502,1.538257
"80s_LOW_07.mp3",0.031647,0.01647,0.277065,0.376195,0.05108,0.064286,-0.60964,1.908715,595.422124,128.060989,20.198928,0.265567,0.136827,1220.087757,359.491218,0.486597,0.885191,0.397974,3.279441,660.038469,202.421264,68.028112,3.609991,0.733436,0.076973,0.09373,0.11691,1.174491,0.972892,1.051272,1.234673,0.928238,1.093469
"80s_MED_08.mp3",0.105189,0.035454,0.273952,0.21207,0.045721,0.054994,0.108864,3.950773,2045.30102,123.626602,12.549966,0.616002,0.043509,2380.941739,710.137475,8.548869,0.526808,0.285553,16.50351,344.902944,323.052718,61.976755,3.148557,0.561185,0.12917,0.000485,0.110249,1.087677,0.992177,1.227839,1.042875,1.403413,1.492292
"80s_MED_09.mp3",0.053219,0.023584,1.93127,0.383959,0.056974,0.07276,0.954857,1.090424,1150.931707,125.837041,23.570036,0.346242,0.16892,1454.217747,640.049038,3.644199,0.514106,0.263537,9.19396,316.363683,235.075288,63.84708,4.502803,0.724058,0.097385,0.067713,0.133104,1.008385,0.989007,0.967771,1.099254,0.834019,1.042145
"80s_MED_10.mp3",0.127665,0.030938,0.489982,0.116064,0.049478,0.065616,-0.628684,2.049225,507.129574,154.03978,26.797403,0.310685,0.079318,2373.342273,465.896075,10.406098,0.636003,0.281077,13.942611,551.980525,330.905551,66.347468,2.984607,0.745159,0.083745,0.104126,0.090792,0.636748,0.989202,0.848215,1.33471,0.72932,0.799829
"80s_MED_11.mp3",0.103374,0.064789,1.770604,0.431193,0.038904,0.039926,0.239079,3.574806,2420.773128,110.568509,27.346242,0.399408,0.095637,2235.982082,824.877611,7.335632,0.403628,0.291943,21.478251,401.0167,375.53836,62.222866,3.547577,0.550081,0.20899,0.04338,0.087835,0.607088,0.994368,0.913575,0.89109,1.082126,1.162826
"80s_MED_12.mp3",0.12968,0.061159,0.308626,0.416667,0.038064,0.039684,-0.2914,4.788325,2138.230855,116.714916,15.838792,0.642369,0.06682,2490.336078,857.79243,6.810927,0.405371,0.2056,26.028513,446.88922,384.752282,63.658728,3.065818,0.679407,0.10206,-0.040156,0.136446,0.650846,0.986996,0.842471,1.627671,1.059448,1.052773
"80s_MED_13.mp3",0.063132,0.039296,1.643221,0.462521,0.035939,0.039287,0.282596,2.449271,836.069945,110.931064,32.85097,0.179864,0.087614,2148.26967,592.426231,2.533697,0.582322,0.327066,9.570648,416.244428,217.422922,69.012261,5.520905,0.714079,0.104221,-0.006976,0.125308,1.195236,0.991005,0.983912,1.190644,0.996108,1.054484
"80s_MED_14.mp3",0.062029,0.042465,-1.165292,0.484335,0.076521,0.087865,0.700544,2.74048,3113.360361,142.655836,36.829778,0.393456,0.069775,3192.155953,798.299823,7.435368,0.417923,0.301681,15.199599,343.096537,261.640925,63.695988,3.162833,0.53128,0.098478,-0.091306,0.088708,0.838827,0.99596,0.941642,0.817638,1.273229,1.270939
