index,filename,ed,lo,lo2,lo3,lo4,ph,rm
79,Fil_L_03_new-clip_Film_MED_The_world_is_amazed_-_Main_Title_Theme.mp3,4.6179228306195395,-24.45902,-21.08335696103621,-21.620632830038012,0.08297903,416.7254174253192,0.33391766364238107
80,Cla_L_10_new-clip_Classical_MED_Whitacre-_The_Seal_Lullaby.mp3,2.564312933319739,-32.541462,-33.51725671401909,-35.805922272245965,0.016207047,348.0948958188949,-0.32289303018766036
81,Ele_H_05_new-clip_Electronic_HIGH_Electric_Feel.mp3,4.166527316994864,-18.629435,-11.736208634372014,-11.682898038733558,0.26052842,456.58053779715584,-0.05213748287908802
82,Ele_H_02_new-clip_Electronic_LOW_Expansion.mp3,1.3458251953125,-11.057119,-14.817156887852608,-12.632925837405583,0.23353593,328.2234765310475,-0.03405785807465076
83,Fil_L_04_new-clip_Film_LOW_Where_Is_My_Dad.mp3,3.90900088028169,-18.12974,-16.70732711704668,-16.81608535916726,0.14427654,324.5001026965677,-0.044577967461336056
84,80s_L_12_new-clip_80s_MED_Une_autre_histoire.mp3,6.1282923670836595,-22.960985,-18.17326988290568,-17.705087849221538,0.13024037,313.7193495345418,-0.08224478712115298
85,Ele_L_09_new-clip_Electronic_LOW_Reckless_Heart.mp3,3.6385744892659284,-33.902443,-27.015101758555666,-27.746070893637423,0.04099175,348.06720630728444,-0.026634754765977688
86,Amb_H_06_new-clip_Ambient_HIGH_Sweden.mp3,0.8693529211956521,-40.17448,-27.371903709742366,-30.662472953618803,0.02930059,329.49793391127986,0.24907080428032496
87,Jaz_H_12_new-clip_Jazz_MED_Take_Five.mp3,3.8966457267899295,-34.98692,-27.510710639794496,-30.24757962770854,0.030734137,294.39747920473235,-0.04509143714940157
88,Met_L_01_new-clip_Metal_LOW_Endzeit.mp3,7.284029739867497,-21.685612,-17.530310261979242,-18.507200221535506,0.11875174,211.72997012122963,-0.06722472826547374
89,Amb_H_05_new-clip_Ambient_HIGH_snowfall.mp3,4.006960393862393,-29.603102,-17.853104422637443,-21.206386002566354,0.08703235,345.7897329335078,0.1801855106043063
90,60s_L_12_new-clip_60s_LOW_Rumpus.mp3,3.781939156447785,-20.96444,-21.926505680542444,-22.21572380168864,0.07748432,361.0545238618854,0.04573764451474335
91,"Cla_H_03_new-clip_Classical_HIGH_Cello_Suite_No._1_in_G_Major,_BWV_1007-_I._Prélude.mp3",5.269876291531604,-29.854525,-28.67937597454483,-29.08680412520262,0.035128515,321.25104046206434,0.17101960954904047
92,60s_H_06_new-clip_60s_MED_Cinnamon_Girl.mp3,3.488137154170008,-12.156966,-20.133079856574767,-19.784860491201673,0.102507815,348.01405663892075,-0.002680074730964266
93,Met_H_08_new-clip_Metal_HIGH_Can_I_Play_with_Madness_-_2015_Remaster.mp3,5.056654476950355,-9.896604,-11.84196353070604,-11.917132355978246,0.25359657,329.2764755791329,-0.1615041898073279
94,80s_H_02_new-clip_80s_HIGH_Maneater.mp3,3.7647920496323524,-19.713009,-23.774222950735744,-23.496942892522952,0.06685792,168.76411473504052,-0.10842817906447895
95,"Cla_H_05_new-clip_Classical_HIGH_Wiegenlied,_Op._49,_No._4_-Arr._for_Cello_and_Piano-_-Brahms_Lullaby-.mp3",1.9309197357886307,-25.868753,-36.141782168913466,-36.50634304642209,0.014951434,332.42029262293653,0.46206729130924656
96,80s_L_07_new-clip_80s_LOW_Breaking_Away.mp3,2.411447037657729,-19.4364,-29.740097465602112,-31.117765862478176,0.027804283,326.89019071470534,-0.5057274765385671
97,Pop_L_06_new-clip_Pop_MED_I_Turn_To_You.mp3,6.847659294621979,-4.5287304,-12.775910782058522,-11.031278534145244,0.2808252,346.4039108936243,-0.028688205312960104
98,Fun_H_09_new-clip_Funk_LOW_Feelin_Good.mp3,5.51788330078125,-15.418583,-13.277237994809985,-13.22327826135355,0.21819063,332.29384770140695,-0.0613066138143584
99,Met_L_02_new-clip_Metal_MED_OptiMystic.mp3,5.817977241847826,-24.049515,-16.65612319098925,-16.730724115891718,0.14570142,284.0853673146258,-0.20007401449070103
100,80s_H_01_new-clip_80s_HIGH_Take_on_Me.mp3,5.281729068396226,-23.913431,-19.560550267224045,-20.219291409448896,0.09750692,306.593359352311,-0.24769247753155424
101,Ele_L_07_new-clip_Electronic_LOW_Memoria.mp3,3.616774397356143,-36.659237,-27.018257879727283,-27.342948703435997,0.042939063,458.19650590945497,-0.564112213799163
102,Pop_H_08_new-clip_Pop_LOW_ghost.mp3,3.8766814136661214,-18.415012,-15.466649968581068,-15.328428402240071,0.1712295,311.31915886293064,0.203774593860729
103,Pop_H_07_new-clip_Pop_HIGH_Slow_Dancing.mp3,4.822628107870008,-13.406165,-14.131982736821685,-13.115376195554706,0.22091804,370.09199453348003,-0.2657750542299469
104,Fil_H_11_new-clip_Film_HIGH_The_Avengers_-_From__The_Avengers__Score.mp3,3.3363698122529644,-21.048388,-18.26406839719143,-18.278666211043586,0.12191768,318.58417280632887,-0.1374732303732138
105,Fun_L_06_new-clip_Funk_MED_Charisma.mp3,3.1345802017405062,-29.03617,-20.987095119917942,-22.631704753218514,0.07386093,397.53236995854496,-0.26609332845088884
106,Fun_H_08_new-clip_Funk_HIGH_The_Boss.mp3,6.01859714673913,-13.684655,-25.688876781149997,-25.76939061231362,0.05146719,340.20729383678395,-0.3125213292388867
107,Met_H_09_new-clip_Metal_LOW_Darkside.mp3,0.41080832670906203,-15.219424,-16.0198722014263,-14.718893749571503,0.18367723,239.63128332748093,-0.16997494582692108
108,Amb_H_01_new-clip_Ambient_HIGH_A_Walk.mp3,2.811660280652866,-11.892666,-19.65534064313478,-19.20914016782464,0.1095325,345.2794911721216,0.2691730416623241
109,60s_L_07_new-clip_60s_MED_Im_Waiting_For_The_Man.mp3,4.512039435105551,-10.361998,-16.86977683080319,-16.403368683867676,0.15129744,259.60320117085354,0.15356861408703798
110,Amb_L_12_new-clip_Ambient_LOW_Memories_of_Grass.mp3,2.7828568262411344,-39.62451,-20.067169728878444,-22.910665329585488,0.07152646,294.5835494203101,0.005946916148556069
111,Jaz_L_02_new-clip_Jazz_MED_Turiya_and_Ramakrishna.mp3,3.9832170207509883,-23.290121,-21.959045157845825,-22.535893820310008,0.07468017,359.2276930172221,-0.11867010370320145
112,Jaz_H_11_new-clip_Jazz_HIGH_Fly_Me_To_The_Moon_-_2008_Remastered.mp3,2.7439357517482517,-27.064224,-22.61009571418142,-23.058487761864257,0.070319474,300.11703275823623,-0.16556016535685752
113,80s_H_03_new-clip_80s_HIGH_Total_Eclipse_of_the_Heart.mp3,4.296570537802026,-19.905592,-13.762057440506862,-15.773245912779597,0.16268133,284.7742228874266,0.15545521045462557
114,Pop_H_12_new-clip_Pop_LOW_A_Casa_Sou_Eu_-_Ao_Vivo.mp3,5.1277510943579765,-20.60287,-17.26514665442517,-16.30809205736653,0.15296617,289.6259695516136,0.2549222546599246
115,60s_L_10_new-clip_60s_HIGH_Its_Only_Make_Believe_-_Mono.mp3,3.431854248046875,-20.049292,-15.996904240686446,-18.185375174028366,0.1232342,280.79560165989636,0.11132571935803388
116,Met_H_12_new-clip_Metal_HIGH_Chop_Suey.mp3,5.994468677099533,-11.886258,-13.429946979094659,-13.052810583902692,0.22251509,172.0350785560649,-0.15888791124700832
117,"Jaz_L_05_new-clip_Jazz_LOW_Thinking_of_You,_Mjq.mp3",6.286821209016393,-23.273102,-17.46887403579304,-17.762713910307305,0.12937915,429.17939617060705,-0.1095268205250999
118,Fun_H_10_new-clip_Funk_MED_Darkest_Light.mp3,2.2024519325334384,-25.877232,-21.23615082044386,-22.21309498916036,0.07750777,543.7094334764014,0.17602901062070125
119,Jaz_L_04_new-clip_Jazz_LOW_Sembellogy.mp3,4.55477382596685,-22.091064453125,-21.386524152301234,-22.27634488945853,0.07694541662931442,350.60464057868205,-0.28598357171569355
